date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
20120531,sh.000001,2370.007,2382.989,2362.314,2372.234,2384.668,7789022800,75383460178,3,0.004245,1,-0.521418,0
20120601,sh.000001,2373.224,2388.087,2365.442,2373.436,2372.234,7702192300,77078144800,3,0.004195,1,0.050676,0
20120604,sh.000001,2346.984,2348.199,2308.229,2308.55,2373.436,9017934700,86903299584,3,0.004906,1,-2.733842,0
20120605,sh.000001,2313.741,2323.298,2304.046,2311.916,2308.55,6607852800,64099737588,3,0.003595,1,0.145804,0
20120606,sh.000001,2315.561,2323.113,2301.035,2309.555,2311.916,5853202800,58562081283,3,0.003184,1,-0.102127,0
20120607,sh.000001,2324.672,2328.672,2288.665,2293.13,2309.555,6023204800,59646400379,3,0.003275,1,-0.711178,0
20120608,sh.000001,2306.219,2306.882,2276.714,2281.447,2293.13,6792464100,63755911203,3,0.003693,1,-0.509472,0
20120611,sh.000001,2282.891,2311.772,2278.163,2305.856,2281.447,6419796700,60177220468,3,0.003489,1,1.069888,0
20120612,sh.000001,2295.07,2298.95,2280.951,2289.791,2305.856,5994198200,55298586708,3,0.003254,1,-0.696702,0
20120613,sh.000001,2289.707,2319.714,2284.65,2318.924,2289.791,7845434900,73945581880,3,0.004257,1,1.272302,0
20120614,sh.000001,2306.781,2314.585,2293.065,2295.946,2318.924,7163372200,68928753615,3,0.003886,1,-0.990892,0
20120615,sh.000001,2299.781,2314.242,2283.4,2306.85,2295.946,6868757900,67855914889,3,0.003726,1,0.474926,0
20120618,sh.000001,2313.53,2325.052,2309.709,2316.052,2306.85,6059462200,60309396127,3,0.003285,1,0.398895,0
20120619,sh.000001,2313.455,2313.455,2298.394,2300.795,2316.052,6013590500,57869602291,3,0.00326,1,-0.658754,0
20120620,sh.000001,2300.406,2304.458,2291.541,2292.877,2300.795,5410395500,50568121867,3,0.002933,1,-0.344141,0
20120621,sh.000001,2288.454,2288.454,2253.789,2260.877,2292.877,5899201200,54696856218,3,0.003198,1,-1.395627,0
20120625,sh.000001,2253.514,2253.514,2223.054,2224.114,2260.877,5976895200,54809336014,3,0.003238,1,-1.626048,0
20120626,sh.000001,2214.649,2229.24,2203.944,2222.067,2224.114,5294079800,47281397826,3,0.002867,1,-0.092042,0
20120627,sh.000001,2219.944,2233.543,2213.323,2216.934,2222.067,5104912800,45220313771,3,0.002764,1,-0.230993,0
20120628,sh.000001,2220.236,2224.155,2195.356,2195.843,2216.934,5418218300,50299744713,3,0.002933,1,-0.951362,0
20120629,sh.000001,2190.576,2226.485,2188.716,2225.431,2195.843,6144188600,55964660552,3,0.003326,1,1.34745,0
20120702,sh.000001,2234.32,2234.873,2215.358,2226.11,2225.431,6219620700,60638957821,3,0.003348,1,0.03052,0
20120703,sh.000001,2225.568,2244.832,2219.05,2229.193,2226.11,6270302100,60441034732,3,0.003375,1,0.138493,0
20120704,sh.000001,2233.335,2239.27,2219.448,2227.315,2229.193,5527365600,52367380262,3,0.002974,1,-0.084254,0
20120705,sh.000001,2218.216,2218.216,2192.648,2201.353,2227.315,5796793400,52088149213,3,0.003118,1,-1.165615,0
20120706,sh.000001,2203.73,2227.473,2185.522,2223.579,2201.353,7655791700,70766413523,3,0.004116,1,1.009655,0
20120709,sh.000001,2210.714,2216.697,2168.608,2170.814,2223.579,7511147200,69313222932,3,0.004038,1,-2.372982,0
20120710,sh.000001,2166.947,2178.195,2156.726,2164.437,2170.814,5899397200,53225562146,3,0.003172,1,-0.293759,0
20120711,sh.000001,2160.02,2176.491,2156.596,2175.383,2164.437,5861447200,53413031939,3,0.003149,1,0.505722,0
20120712,sh.000001,2172.064,2197.044,2152.675,2185.491,2175.383,8213376200,79627358213,3,0.004412,1,0.46465,0
20120713,sh.000001,2180.172,2198.661,2177.924,2185.895,2185.491,5754683800,56114765517,3,0.003091,1,0.018488,0
20120716,sh.000001,2187.887,2188.063,2146.154,2147.955,2185.895,6748768100,62714719943,3,0.003623,1,-1.735671,0
20120717,sh.000001,2142.43,2165.335,2141.481,2161.186,2147.955,5518440800,52050624697,3,0.002963,1,0.615979,0
20120718,sh.000001,2159.857,2170.296,2138.792,2169.099,2161.186,6655265900,59282117140,3,0.003573,1,0.366146,0
20120719,sh.000001,2164.274,2197.79,2159.943,2184.841,2169.099,7933804900,68350742556,3,0.004257,1,0.725737,0
20120720,sh.000001,2180.012,2185.733,2162.064,2168.638,2184.841,6434667200,54549966992,3,0.003452,1,-0.741616,0
20120723,sh.000001,2154.171,2154.171,2135.563,2141.402,2168.638,5567708100,47984498101,3,0.002986,1,-1.255896,0
20120724,sh.000001,2132.317,2158.948,2131.013,2146.589,2141.402,5441128600,46650467118,3,0.002918,1,0.242225,0
20120725,sh.000001,2141.036,2151.45,2132.833,2136.151,2146.589,4857589400,41112394801,3,0.002601,1,-0.486271,0
20120726,sh.000001,2134.987,2147.664,2124.155,2126.004,2136.151,5288407600,44906166094,3,0.002831,1,-0.475012,0
20120727,sh.000001,2132.009,2139.154,2120.63,2128.765,2126.004,5207692000,46680223948,3,0.002788,1,0.129867,0
20120730,sh.000001,2128.159,2137.736,2107.634,2109.914,2128.765,5199238300,42406106639,3,0.002757,1,-0.885529,0
20120731,sh.000001,2109.325,2116.904,2100.252,2103.634,2109.914,5345609700,43470814409,3,0.002834,1,-0.297644,0
20120801,sh.000001,2101.723,2130.712,2101.708,2123.36,2103.634,5380460200,44407565240,3,0.002853,1,0.937714,0
20120802,sh.000001,2120.146,2126.46,2103.495,2111.182,2123.36,5346753900,41781302309,3,0.002835,1,-0.573535,0
20120803,sh.000001,2113.964,2133.266,2108.33,2132.796,2111.182,5337132900,43755341373,3,0.00283,1,1.023787,0
20120806,sh.000001,2129.148,2158.681,2127.263,2154.916,2132.796,7184320400,61162418837,3,0.003809,1,1.037142,0
20120807,sh.000001,2153.093,2159.683,2148.897,2157.62,2154.916,7504979800,61939172451,3,0.003979,1,0.125485,0
20120808,sh.000001,2158.982,2168.734,2153.02,2160.99,2157.62,7286953600,62324848205,3,0.003863,1,0.156185,0
20120809,sh.000001,2159.434,2175.545,2148.694,2174.102,2160.99,7252924600,65269645651,3,0.003845,1,0.606762,0
20120810,sh.000001,2172.964,2176.795,2165.284,2168.814,2174.102,6836855900,60929040657,3,0.003621,1,-0.243231,0
20120813,sh.000001,2164.043,2164.043,2134.554,2136.078,2168.814,7135232200,63097889074,3,0.003779,1,-1.5094,0
20120814,sh.000001,2137.047,2144.006,2119.253,2142.525,2136.078,6757158900,59676955655,3,0.003576,1,0.301816,0
20120815,sh.000001,2138.278,2139.142,2118.503,2118.945,2142.525,5460939400,45974551736,3,0.00289,1,-1.100563,0
20120816,sh.000001,2116.08,2122.683,2109.658,2112.197,2118.945,4517300900,38983892616,3,0.00239,1,-0.318463,0
20120817,sh.000001,2111.653,2120.714,2100.787,2114.891,2112.197,4439063400,39157482604,3,0.002349,1,0.127549,0
20120820,sh.000001,2102.231,2110.78,2089.018,2106.957,2114.891,4671749900,39258125490,3,0.002468,1,-0.375153,0
20120821,sh.000001,2106.381,2124.195,2103.071,2118.268,2106.957,6075650500,51476983797,3,0.003208,1,0.536842,0
20120822,sh.000001,2118.881,2121.149,2097.605,2107.711,2118.268,5844141200,48951230033,3,0.003085,1,-0.498385,0
20120823,sh.000001,2106.96,2118.736,2097.083,2113.072,2107.711,5847229900,50332396315,3,0.003087,1,0.254356,0
20120824,sh.000001,2108.36,2109.822,2089.217,2092.104,2113.072,6017894800,49673673016,3,0.003176,1,-0.9923,0
20120827,sh.000001,2085.373,2085.373,2055.377,2055.708,2092.104,6031483300,47863250945,3,0.003184,1,-1.739684,0
20120828,sh.000001,2054.967,2083.956,2052.492,2073.154,2055.708,5442210400,42097864049,3,0.002873,1,0.848664,0
20120829,sh.000001,2066.82,2073.949,2051.775,2053.235,2073.154,5220980800,41622140056,3,0.002756,1,-0.960804,0
20120830,sh.000001,2044.033,2060.185,2032.537,2052.585,2053.235,6196379200,50764221756,3,0.00327,1,-0.031664,0
20120831,sh.000001,2046.289,2059.302,2044.65,2047.522,2052.585,4614390400,35269787928,3,0.002435,1,-0.246664,0
20120903,sh.000001,2044.825,2066.78,2041.161,2059.147,2047.522,6063549800,47911475436,3,0.003198,1,0.567759,0
20120904,sh.000001,2060.613,2063.817,2039.266,2043.649,2059.147,5746218400,47574484927,3,0.003031,1,-0.752638,0
20120905,sh.000001,2038.873,2048.319,2029.054,2037.681,2043.649,5764980300,44886467552,3,0.003041,1,-0.292027,0
20120906,sh.000001,2040.668,2052.95,2036.366,2051.918,2037.681,5609181700,42728537035,3,0.002959,1,0.698683,0
20120907,sh.000001,2062.99,2145.003,2062.99,2127.762,2051.918,13993262400,1.11E+11,3,0.00738,1,3.696249,0
20120910,sh.000001,2128.065,2140.168,2120.486,2134.893,2127.762,10358002600,86110737817,3,0.005461,1,0.335146,0
20120911,sh.000001,2127.519,2127.519,2107.219,2120.554,2134.893,8042663800,65762864356,3,0.00424,1,-0.671655,0
20120912,sh.000001,2129.687,2137.89,2109.137,2126.554,2120.554,8411474200,69157408695,3,0.004435,1,0.282945,0
20120913,sh.000001,2123.84,2130.079,2109.996,2110.379,2126.554,7904497200,64590831355,3,0.004167,1,-0.760623,0
20120914,sh.000001,2127.389,2136.226,2111.12,2123.847,2110.379,9124827100,76179406828,3,0.004811,1,0.63818,0
20120917,sh.000001,2120.617,2121.583,2077.484,2078.5,2123.847,7639223300,62461134375,3,0.004028,1,-2.135132,0
20120918,sh.000001,2069.343,2074.762,2053.662,2059.543,2078.5,5379485000,43632379817,3,0.002836,1,-0.912053,0
20120919,sh.000001,2061.061,2069.95,2055.198,2067.831,2059.543,5224362900,43550876130,3,0.002754,1,0.402424,0
20120920,sh.000001,2060.306,2060.306,2023.085,2024.837,2067.831,6748265900,53959071020,3,0.003558,1,-2.079184,0
20120921,sh.000001,2020.554,2041.948,2018.263,2026.69,2024.837,6028945600,47695123366,3,0.003157,1,0.091509,0
20120924,sh.000001,2015.767,2040.85,2005.263,2033.192,2026.69,5763777900,45575601287,3,0.003018,1,0.320822,0
